經度,緯度,屋齡,面積,建物類型,用途,樓別/樓高,佈局,電梯,管理員,車位數量,價格,行政區,交易年份
120.71495134217828,24.24154019724396,32,18.63,華廈(10層含以下有電梯),住家用,四層/五層,2房2廳1衛,有,無,0,"4,700,000",豐原區,112
120.70720991176249,24.255114447887195,29,44.07,華廈(10層含以下有電梯),住家用,三層/十層,3房2廳2衛,有,有,0,"9,380,000",豐原區,112
120.7171711794156,24.248541973641103,51,51.79,透天厝,住家用,全/三層,4房2廳4衛,無,無,0,"10,800,000",豐原區,112
120.71879265028802,24.241131985271483,44,29.19,透天厝,商業用,全/二層,2房2廳2衛,無,無,0,"9,000,000",豐原區,112
120.7169764831344,24.243069917069107,,34.23,華廈(10層含以下有電梯),住家用,五層/七層,2房2廳1衛,有,有,1,"9,180,000",豐原區,112
120.70927199049896,24.244779968091045,31,35.56,華廈(10層含以下有電梯),住家用,一層/七層,3房2廳2衛,有,有,1,"8,800,000",豐原區,112
120.713859391192,24.254260298621215,10,42.82,住宅大樓(11層含以上有電梯),住家用,十三層/十四層,3房2廳2衛,有,有,1,"12,450,000",豐原區,112
120.72231628805024,24.260036605639723,1,37.05,住宅大樓(11層含以上有電梯),住家用,六層/十五層,2房2廳1衛,有,有,1,"10,240,000",豐原區,112
120.72236569241292,24.241815741342727,25,37.29,華廈(10層含以下有電梯),住家用,六層/九層,3房2廳2衛,有,有,1,"8,900,000",豐原區,112
120.72841863156216,24.257194391984587,4,33.61,住宅大樓(11層含以上有電梯),住家用,三層/十五層,2房2廳2衛,有,有,1,"10,000,000",豐原區,112
120.7176732131658,24.24863319480012,13,37.18,住宅大樓(11層含以上有電梯),住家用,十一層/十二層,4房1廳2衛,有,有,1,"11,800,000",豐原區,112
120.70170031878807,24.248566602776947,30,28.71,住宅大樓(11層含以上有電梯),住家用,十六層/十六層,3房2廳1衛,有,有,1,"5,650,000",豐原區,112
120.70853532724321,24.2439478726155,6,49.43,住宅大樓(11層含以上有電梯),住家用,六層/十二層,3房2廳1衛,有,有,1,"13,500,000",豐原區,112
120.71285499035619,24.241048667159205,16,47.87,住宅大樓(11層含以上有電梯),住家用,六層/十一層,3房1廳2衛,有,有,1,"11,500,000",豐原區,112
120.72441782431281,24.24457338485385,22,18.93,住宅大樓(11層含以上有電梯),住家用,六層/十四層,2房2廳1衛,有,有,1,"4,300,000",豐原區,112
120.70935409312017,24.2519854356085,6,46.65,住宅大樓(11層含以上有電梯),住家用,八層/十五層,3房2廳2衛,有,有,1,"13,900,000",豐原區,112
120.74648681199646,24.264015543909142,3,32.00,住宅大樓(11層含以上有電梯),住家用,八層/十二層,2房2廳1衛,有,有,1,"9,600,000",豐原區,112
120.74648681199646,24.264015543909142,3,32.00,住宅大樓(11層含以上有電梯),住家用,十一層/十二層,2房2廳1衛,有,有,1,"8,600,000",豐原區,112
120.71520614258378,24.242091450752383,29,40.46,住宅大樓(11層含以上有電梯),住家用,七層/十二層,3房2廳2衛,有,有,1,"8,500,000",豐原區,112
120.71285499035619,24.241048667159205,16,54.70,住宅大樓(11層含以上有電梯),住家用,八層/十一層,4房2廳2衛,有,有,1,"13,300,000",豐原區,112
120.72841863156216,24.257194391984587,4,15.37,住宅大樓(11層含以上有電梯),住家用,七層/十五層,2房1廳1衛,有,有,1,"4,250,000",豐原區,112
120.72870859955165,24.25049523816013,7,49.99,住宅大樓(11層含以上有電梯),住家用,七層/十二層,3房2廳2衛,有,有,1,"14,880,000",豐原區,112
120.72841863156216,24.257194391984587,4,36.30,住宅大樓(11層含以上有電梯),住家用,四層/十五層,2房2廳1衛,有,有,2,"11,500,000",豐原區,112
120.7228969194419,24.255694608255276,6,31.28,住宅大樓(11層含以上有電梯),住家用,十層/十二層,2房2廳1衛,有,有,1,"10,100,000",豐原區,112
120.7248421366885,24.24416783803241,6,52.90,住宅大樓(11層含以上有電梯),住家用,九層/十四層,3房2廳2衛,有,有,1,"17,500,000",豐原區,112
120.7228969194419,24.255694608255276,6,36.43,住宅大樓(11層含以上有電梯),住家用,三層/十二層,2房1廳1衛,有,有,1,"11,450,000",豐原區,112
120.70188755106581,24.24428712085063,29,38.82,華廈(10層含以下有電梯),商業用,"一層,二層,騎樓/九層",1房2廳1衛,有,有,0,"8,350,000",豐原區,112
120.72084282487741,24.240232841732464,,83.19,透天厝,住家用,全/四層,5房4廳6衛,有,無,0,"34,218,800",豐原區,112
120.70192243848265,24.24621944214599,23,71.07,透天厝,商業用,全/四層,8房3廳5衛,有,無,0,"23,900,000",豐原區,112
120.71572581784586,24.2430946725942,32,17.90,華廈(10層含以下有電梯),住家用,三層/六層,2房1廳1衛,有,有,0,"4,000,000",豐原區,112
120.72428753137758,24.250198351559934,54,54.61,透天厝,住家用,全/三層,5房2廳4衛,無,無,0,"12,980,000",豐原區,112
120.73390184521622,24.248861092431877,39,31.10,透天厝,住家用,全/二層,5房2廳2衛,無,無,0,"12,850,000",豐原區,112
120.70558601849149,24.254650826307298,35,40.11,透天厝,住家用,全/二層,4房3廳2衛,無,無,0,"14,500,000",豐原區,112
120.71380540342955,24.238775090828252,29,51.52,透天厝,住家用,全/四層,5房3廳4衛,無,無,0,"14,800,000",豐原區,112
120.71602027449656,24.243528608536575,31,17.55,華廈(10層含以下有電梯),住家用,三層/五層,2房2廳1衛,有,無,0,"4,130,000",豐原區,112
120.72252135971024,24.251766225845174,26,36.62,住宅大樓(11層含以上有電梯),住家用,九層/十三層,3房2廳2衛,有,有,0,"7,200,000",豐原區,112
120.71647977859375,24.24947069121943,48,69.50,透天厝,商業用,全/四層,5房2廳3衛,無,無,0,"15,000,000",豐原區,112
120.73323007063703,24.249880210178357,45,35.43,透天厝,住家用,全/二層,3房1廳2衛,無,無,0,"2,968,906",豐原區,112
120.71549211405721,24.25519336516728,30,55.95,透天厝,住家用,全/四層,5房2廳4衛,無,無,0,"12,350,000",豐原區,112
120.71532841290744,24.25352265680606,43,33.24,公寓(5樓含以下無電梯),商業用,一層/五層,1房1廳1衛,無,無,0,"6,150,000",豐原區,112
120.71248433666645,24.24385606730072,49,22.51,透天厝,住家用,全/二層,6房3廳3衛,無,無,0,"8,380,000",豐原區,112
120.72343672204792,24.23833240868584,47,28.00,透天厝,住家用,全/二層,4房2廳2衛,無,無,0,"8,900,000",豐原區,112
120.73930291720221,24.265980800597816,24,35.83,透天厝,商業用,全/二層,5房3廳3衛,無,無,0,"6,840,000",豐原區,112
120.73233083872506,24.251350399038028,13,122.52,透天厝,住家用,全/四層,6房3廳7衛,有,有,0,"35,000,000",豐原區,112
120.72773664003635,24.22132004304619,42,28.49,透天厝,住家用,全/二層,4房3廳2衛,無,無,0,"8,500,000",豐原區,112
120.73610862716887,24.253207980360685,15,51.46,透天厝,其他,全/四層,4房3廳3衛,無,無,0,"17,800,000",豐原區,112
120.70170031878807,24.248566602776947,30,29.58,住宅大樓(11層含以上有電梯),住家用,六層/十六層,3房2廳2衛,有,有,0,"6,000,000",豐原區,112
120.7117751623147,24.23955680172893,31,70.56,住宅大樓(11層含以上有電梯),商業用,八層/十二層,,有,有,0,"11,000,000",豐原區,112
120.71675536587342,24.253985807994546,52,39.69,透天厝,住家用,全/三層,4房2廳2衛,無,無,0,"6,900,000",豐原區,112
120.72263430844987,24.245093834569925,35,32.39,透天厝,住家用,全/二層,4房2廳2衛,無,無,0,"12,500,000",豐原區,112
120.73837843659894,24.260516540831745,48,27.83,透天厝,住家用,全/二層,4房3廳2衛,無,無,0,"5,830,000",豐原區,112
120.70786680050792,24.243468030563886,34,56.77,透天厝,住商用,全/四層,7房1廳4衛,無,無,0,"17,000,000",豐原區,112
120.72206980560357,24.251097234551708,47,47.86,透天厝,住家用,全/三層,3房3廳4衛,無,無,0,"3,114,400",豐原區,112
120.72621963123017,24.25390381707174,25,25.41,華廈(10層含以下有電梯),住家用,一層/八層,2房2廳1衛,有,有,0,"5,600,000",豐原區,112
120.72172275167783,24.25218913955787,29,8.51,華廈(10層含以下有電梯),住家用,十層/十層,1房1廳1衛,有,有,0,"2,300,000",豐原區,112
120.71188326768115,24.235277169911367,1,91.50,透天厝,住家用,全/四層,5房3廳6衛,無,無,0,"30,100,000",豐原區,112
120.71371211685535,24.258458598627552,43,28.40,透天厝,商業用,全/三層,2房1廳2衛,無,無,0,"1,252,117",豐原區,112
120.73044795841207,24.242913782259283,30,26.59,透天厝,其他,全/二層,5房3廳3衛,無,無,0,"3,900,000",豐原區,112
120.71909852599516,24.240852654853295,44,29.35,透天厝,商業用,全/二層,3房2廳1衛,無,無,0,"6,600,000",豐原區,112
120.71188175780681,24.24469464294903,63,15.28,透天厝,住家用,全/二層,3房2廳1衛,無,無,0,"4,080,000",豐原區,112
120.70216039746276,24.245524670100075,36,37.64,透天厝,住商用,全/二層,4房3廳4衛,無,無,0,"3,250,000",豐原區,112
120.70543873274777,24.25446093485286,35,21.87,透天厝,住家用,全/二層,3房2廳3衛,無,無,0,"5,000,000",豐原區,112
120.7270817719274,24.246781323069005,55,32.43,透天厝,住家用,全/二層,3房2廳2衛,無,無,0,"7,500,000",豐原區,112
120.71285499035619,24.241048667159205,16,31.86,住宅大樓(11層含以上有電梯),住家用,六層/十一層,2房2廳2衛,有,有,0,"7,600,000",豐原區,112
120.74506561470224,24.25561599961252,29,32.02,透天厝,住商用,全/三層,6房2廳6衛,無,無,0,"13,620,000",豐原區,112
120.70979634050138,24.2437064880806,50,42.93,透天厝,住家用,全/二層,4房2廳2衛,無,無,0,"5,800,000",豐原區,112
120.75344270320264,24.25759818177401,60,28.82,透天厝,住家用,全/一層,,無,無,0,"18,000,000",豐原區,112
120.72110656240582,24.268305130798694,,69.99,透天厝,住商用,全/三層,5房4廳5衛,無,無,0,"19,500,000",豐原區,112
120.71859811016238,24.240039101395787,8,64.63,透天厝,住家用,全/四層,4房4廳4衛,無,無,0,"22,600,000",豐原區,112
120.70965747366525,24.252825730102355,39,22.74,透天厝,住家用,全/二層,3房3廳3衛,無,無,0,"8,700,000",豐原區,112
120.73702200516298,24.273570422595622,29,51.89,透天厝,住家用,全/三層,4房3廳3衛,無,無,0,"9,800,000",豐原區,112
120.72311142337166,24.26123894126858,27,10.64,住宅大樓(11層含以上有電梯),住家用,六層/二十層,1房1廳1衛,有,有,0,"1,300,000",豐原區,112
120.73771832721113,24.251034727141146,48,17.58,透天厝,住家用,全/一層,4房2廳1衛,無,無,0,"7,000,000",豐原區,112
120.70721117500632,24.245958844127305,44,30.79,透天厝,住家用,全/二層,4房3廳2衛,無,無,0,"8,200,000",豐原區,112
120.72123308775694,24.25093318389407,60,11.80,透天厝,商業用,全/二層,2房1廳1衛,無,無,0,"2,610,000",豐原區,112
120.73307578407224,24.248308853578063,32,14.13,華廈(10層含以下有電梯),住家用,三層/五層,1房1廳1衛,有,有,0,"1,400,000",豐原區,112
120.70188755106581,24.24428712085063,29,39.69,華廈(10層含以下有電梯),商業用,"一層,二層,騎樓/九層",3房2廳1衛,有,有,0,"9,100,000",豐原區,112
120.73691608590306,24.234094505153127,21,36.15,透天厝,其他,全/二層,4房3廳3衛,無,無,0,"10,100,000",豐原區,112
120.72286371508784,24.25738300836089,34,46.49,透天厝,住家用,全/三層,6房2廳3衛,無,無,0,"12,000,000",豐原區,112
120.73431996141565,24.237205081724106,9,52.68,透天厝,住家用,全/三層,4房3廳3衛,無,無,0,"16,000,000",豐原區,112
120.7116869462228,24.24374619724135,64,14.27,透天厝,住家用,全/一層,2房2廳1衛,無,無,0,"9,600,000",豐原區,112
120.70033254697725,24.24811245668759,40,25.23,公寓(5樓含以下無電梯),住家用,四層/五層,3房2廳2衛,無,無,0,"4,800,000",豐原區,112
120.74382087527192,24.23295055393604,22,63.53,透天厝,住家用,全/三層,3房2廳2衛,無,無,0,"13,500,000",豐原區,112
120.70807686677979,24.250664714938228,23,39.75,住宅大樓(11層含以上有電梯),住家用,十六層/十六層,3房2廳2衛,有,有,0,"7,150,000",豐原區,112
120.71787094567671,24.261671740752856,1,83.79,透天厝,住家用,全/四層,5房2廳6衛,無,無,0,"22,580,000",豐原區,112
120.70804102033826,24.249111620124268,7,103.45,透天厝,住家用,全/五層,6房3廳7衛,有,無,0,"28,000,000",豐原區,112
120.71605252950107,24.246743068775967,49,9.21,透天厝,住家用,全/三層,4房2廳2衛,無,無,0,"2,000,000",豐原區,112
120.71605252950107,24.246743068775967,49,9.21,透天厝,住家用,全/三層,4房2廳2衛,無,無,0,"2,000,000",豐原區,112
120.72213099177493,24.254663888778925,19,14.86,住宅大樓(11層含以上有電梯),住家用,十四層/十四層,1房1衛,有,有,0,"3,960,000",豐原區,112
120.70954402006126,24.24207172065193,33,38.44,透天厝,住家用,全/四層,3房3廳3衛,無,無,0,"10,700,000",豐原區,112
120.7095006230492,24.252509405140493,45,31.02,透天厝,住家用,全/二層,5房3廳2衛,無,無,0,"8,500,000",豐原區,112
120.73656947975194,24.27329875762079,1,54.10,透天厝,住家用,全/四層,4房2廳5衛,無,有,0,"15,700,000",豐原區,112
